custrefno,txnid,currstatuscode,txnamount,trndate,storeid,grefid,trnrefno,txncurrstatuscode,respCode,meraccno,mcc,txntype,payervpa,payeraccno,payerifsc,payeevpa,payeeifsc,pgmerchantId,orderNo,paytype,pyfname,drcrflag,acctype,purpose,umn,mndpattern
427934906215337,TXN490f77854d23d746819a34bdd7f39b2f7e,6010,499705.73,2025-06-15 14:10:00,1234,GREF123456,324180,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8041,PAY,samayraina@ibl,87654321,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,D,CREDIT,0,,
427934916215337,TXN491f77854d23d746819a34bdd7f39b2f7e,6010,501091.71,2025-06-15 14:11:00,1234,GREF123456,324181,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7519,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,D,SAVINGS,1,,
427934926215337,TXN492f77854d23d746819a34bdd7f39b2f7e,6010,502384.3,2025-06-15 14:12:00,1415,GREF123456,324182,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4582,PAY,99999852@ybl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,C,SAVINGS,0,,
427934936215337,TXN493f77854d23d746819a34bdd7f39b2f7e,6010,502972.32,2025-06-15 14:13:00,1234,GREF123456,324183,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5511,PAY,samayraina@ibl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,C,CREDIT,1,,
427934946215337,TXN494f77854d23d746819a34bdd7f39b2f7e,6010,503593.38,2025-06-15 14:14:00,7800,GREF123456,324184,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7012,PAY,99999852@ybl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,C,CREDIT,1,,
427934956215337,TXN495f77854d23d746819a34bdd7f39b2f7e,6010,505444.11,2025-06-15 14:15:00,1234,GREF123456,324185,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7800,PAY,samayraina@ibl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,0,,
427934966215337,TXN496f77854d23d746819a34bdd7f39b2f7e,6010,505963.65,2025-06-15 14:16:00,7414,GREF123456,324186,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7332,PAY,abc_person@axl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,0,,
427934976215337,TXN497f77854d23d746819a34bdd7f39b2f7e,6010,506877.07,2025-06-15 14:17:00,6789,GREF123456,324187,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8011,PAY,99999852@ybl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Samay Raina,D,CREDIT,1,,
427934986215337,TXN498f77854d23d746819a34bdd7f39b2f7e,6010,508440.55,2025-06-15 14:18:00,1234,GREF123456,324188,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,820,PAY,abc_person@axl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427934996215337,TXN499f77854d23d746819a34bdd7f39b2f7e,6010,509350.37,2025-06-15 14:19:00,1234,GREF123456,324189,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5965,PAY,99999852@ybl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,0,,
427935006215337,TXN500f77854d23d746819a34bdd7f39b2f7e,6010,509865.16,2025-06-15 14:20:00,6789,GREF123456,324190,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4121,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,D,CREDIT,0,,
